iteration,day,south,north,west,east,weight_light,weight_medium,weight_heavy,angle,length,strength,distance
1491,3,1,0,0,0,1,0,0,20,40,5.5,43.0373902333859
1492,4,1,0,0,0,1,0,0,20,40,5.5,44.509400845441
1493,5,1,0,0,0,1,0,0,20,40,5.5,41.7113632556123
1494,6,1,0,0,0,1,0,0,20,40,5.5,42.3959099501001
1495,1,1,0,0,0,1,0,0,20,40,7,68.8408244261459
1496,2,1,0,0,0,1,0,0,20,40,7,65.0383588517697
1497,3,1,0,0,0,1,0,0,20,40,7,69.9765565896741
1498,4,1,0,0,0,1,0,0,20,40,7,68.6422423513948
1499,5,1,0,0,0,1,0,0,20,40,7,68.7381973070696
1500,6,1,0,0,0,1,0,0,20,40,7,62.5879540329393
1501,1,1,0,0,0,1,0,0,20,40,8.5,107.860709138038
1502,2,1,0,0,0,1,0,0,20,40,8.5,108.045966183914
1503,3,1,0,0,0,1,0,0,20,40,8.5,104.232703962864
1504,4,1,0,0,0,1,0,0,20,40,8.5,108.413557569434
1505,5,1,0,0,0,1,0,0,20,40,8.5,108.902247847624
1506,6,1,0,0,0,1,0,0,20,40,8.5,103.316668339649
1507,1,1,0,0,0,1,0,0,20,40,10,163.908496205418
1508,2,1,0,0,0,1,0,0,20,40,10,164.001138400058
1509,3,1,0,0,0,1,0,0,20,40,10,163.494577516305
1510,4,1,0,0,0,1,0,0,20,40,10,153.328934883298
1511,5,1,0,0,0,1,0,0,20,40,10,172.134772171285
1512,6,1,0,0,0,1,0,0,20,40,10,167.70520554223
1513,1,1,0,0,0,1,0,0,20,42,1,17.9429832688633
1514,2,1,0,0,0,1,0,0,20,42,1,21.8271509829098
1515,3,1,0,0,0,1,0,0,20,42,1,19.7170375248409
1516,4,1,0,0,0,1,0,0,20,42,1,18.7817411045762
1517,5,1,0,0,0,1,0,0,20,42,1,21.876146076789
1518,6,1,0,0,0,1,0,0,20,42,1,18.359473629007
1519,1,1,0,0,0,1,0,0,20,42,2.5,21.7838962814708
1520,2,1,0,0,0,1,0,0,20,42,2.5,22.3701423806458
1521,3,1,0,0,0,1,0,0,20,42,2.5,20.556876339178
1522,4,1,0,0,0,1,0,0,20,42,2.5,24.1476491880904
1523,5,1,0,0,0,1,0,0,20,42,2.5,22.4218520525578
1524,6,1,0,0,0,1,0,0,20,42,2.5,21.5589622014886
1525,1,1,0,0,0,1,0,0,20,42,4,31.0267366500068
1526,2,1,0,0,0,1,0,0,20,42,4,31.1850414446959
1527,3,1,0,0,0,1,0,0,20,42,4,32.0487797098146
1528,4,1,0,0,0,1,0,0,20,42,4,31.5664580938256
1529,5,1,0,0,0,1,0,0,20,42,4,29.1152791953756
1530,6,1,0,0,0,1,0,0,20,42,4,30.7005759377562
1531,1,1,0,0,0,1,0,0,20,42,5.5,45.7182402467799
1532,2,1,0,0,0,1,0,0,20,42,5.5,45.3926184793324
1533,3,1,0,0,0,1,0,0,20,42,5.5,47.2038812824739
1534,4,1,0,0,0,1,0,0,20,42,5.5,43.6834888621204
1535,5,1,0,0,0,1,0,0,20,42,5.5,45.4859783013293
1536,6,1,0,0,0,1,0,0,20,42,5.5,45.2086174125039
1537,1,1,0,0,0,1,0,0,20,42,7,70.8784292497357
1538,2,1,0,0,0,1,0,0,20,42,7,72.5519497743861
1539,3,1,0,0,0,1,0,0,20,42,7,70.6780696343595
1540,4,1,0,0,0,1,0,0,20,42,7,70.2732916971247
1541,5,1,0,0,0,1,0,0,20,42,7,72.4292400091184
1542,6,1,0,0,0,1,0,0,20,42,7,72.6862400073017
1543,1,1,0,0,0,1,0,0,20,42,8.5,112.652006055218
1544,2,1,0,0,0,1,0,0,20,42,8.5,117.427325531308
1545,3,1,0,0,0,1,0,0,20,42,8.5,115.629505021124
1546,4,1,0,0,0,1,0,0,20,42,8.5,119.179916517858
1547,5,1,0,0,0,1,0,0,20,42,8.5,116.991970597492
1548,6,1,0,0,0,1,0,0,20,42,8.5,117.469361833093
1549,1,1,0,0,0,1,0,0,20,42,10,182.223893319054
1550,2,1,0,0,0,1,0,0,20,42,10,185.185290013526
1551,3,1,0,0,0,1,0,0,20,42,10,175.08846277579
1552,4,1,0,0,0,1,0,0,20,42,10,184.322727288198
1553,5,1,0,0,0,1,0,0,20,42,10,180.375646206415
1554,6,1,0,0,0,1,0,0,20,42,10,173.698092348453
1555,1,1,0,0,0,1,0,0,20,44,1,19.1023529490591
1556,2,1,0,0,0,1,0,0,20,44,1,18.7709765427383
1557,3,1,0,0,0,1,0,0,20,44,1,19.8674535548375
1558,4,1,0,0,0,1,0,0,20,44,1,17.8385329060113
1559,5,1,0,0,0,1,0,0,20,44,1,20.3604790382353
1560,6,1,0,0,0,1,0,0,20,44,1,19.5320264774424
1561,1,1,0,0,0,1,0,0,20,44,2.5,23.36672679614
1562,2,1,0,0,0,1,0,0,20,44,2.5,27.3983087495801
1563,3,1,0,0,0,1,0,0,20,44,2.5,23.3563644906183
1564,4,1,0,0,0,1,0,0,20,44,2.5,24.3555045779563
1565,5,1,0,0,0,1,0,0,20,44,2.5,25.6090646285982
1566,6,1,0,0,0,1,0,0,20,44,2.5,23.4088099216413
1567,1,1,0,0,0,1,0,0,20,44,4,33.6677839202117
1568,2,1,0,0,0,1,0,0,20,44,4,32.5497686014653
1569,3,1,0,0,0,1,0,0,20,44,4,34.5915177088624
1570,4,1,0,0,0,1,0,0,20,44,4,32.4440255232763
1571,5,1,0,0,0,1,0,0,20,44,4,31.4962733997458
1572,6,1,0,0,0,1,0,0,20,44,4,32.1111818021253
1573,1,1,0,0,0,1,0,0,20,44,5.5,49.2312857627064
1574,2,1,0,0,0,1,0,0,20,44,5.5,11.6344595663393
1575,3,1,0,0,0,1,0,0,20,44,5.5,48.8363529685907
1576,4,1,0,0,0,1,0,0,20,44,5.5,51.2733328987922
1577,5,1,0,0,0,1,0,0,20,44,5.5,52.3590668413053
1578,6,1,0,0,0,1,0,0,20,44,5.5,49.0585317582569
1579,1,1,0,0,0,1,0,0,20,44,7,79.6527305146037
1580,2,1,0,0,0,1,0,0,20,44,7,82.5425163542878
1581,3,1,0,0,0,1,0,0,20,44,7,82.5982440891958
1582,4,1,0,0,0,1,0,0,20,44,7,77.9423015658343
1583,5,1,0,0,0,1,0,0,20,44,7,80.8690215299664
1584,6,1,0,0,0,1,0,0,20,44,7,80.90224986208
1585,1,1,0,0,0,1,0,0,20,44,8.5,124.715376582495
1586,2,1,0,0,0,1,0,0,20,44,8.5,127.600128369534
1587,3,1,0,0,0,1,0,0,20,44,8.5,127.406451157469
1588,4,1,0,0,0,1,0,0,20,44,8.5,118.629974444474
1589,5,1,0,0,0,1,0,0,20,44,8.5,127.849409717978
1590,6,1,0,0,0,1,0,0,20,44,8.5,121.658922010843
1591,1,1,0,0,0,1,0,0,20,44,10,194.990081004376
1592,2,1,0,0,0,1,0,0,20,44,10,189.09424168733
1593,3,1,0,0,0,1,0,0,20,44,10,196.510098478776
1594,4,1,0,0,0,1,0,0,20,44,10,199.772685715296
1595,5,1,0,0,0,1,0,0,20,44,10,196.609230687462
1596,6,1,0,0,0,1,0,0,20,44,10,190.816958443868
1597,1,1,0,0,0,1,0,0,20,46,1,19.8259398983682
1598,2,1,0,0,0,1,0,0,20,46,1,20.2504421304203
1599,3,1,0,0,0,1,0,0,20,46,1,21.08560474678
1600,4,1,0,0,0,1,0,0,20,46,1,19.5545917686509
1601,5,1,0,0,0,1,0,0,20,46,1,20.7576864437342
1602,6,1,0,0,0,1,0,0,20,46,1,21.7941137171529
1603,1,1,0,0,0,1,0,0,20,46,2.5,25.1658708660279
1604,2,1,0,0,0,1,0,0,20,46,2.5,25.8608225756639
1605,3,1,0,0,0,1,0,0,20,46,2.5,26.4221076448607
1606,4,1,0,0,0,1,0,0,20,46,2.5,22.2360448348454
1607,5,1,0,0,0,1,0,0,20,46,2.5,27.0114795803317
1608,6,1,0,0,0,1,0,0,20,46,2.5,24.1717193214167
1609,1,1,0,0,0,1,0,0,20,46,4,33.0608946244598
1610,2,1,0,0,0,1,0,0,20,46,4,32.7709421960441
1611,3,1,0,0,0,1,0,0,20,46,4,36.9022024849721
1612,4,1,0,0,0,1,0,0,20,46,4,32.667379015179
1613,5,1,0,0,0,1,0,0,20,46,4,35.0687551171886
1614,6,1,0,0,0,1,0,0,20,46,4,37.1532008020545
1615,1,1,0,0,0,1,0,0,20,46,5.5,53.137031552342
1616,2,1,0,0,0,1,0,0,20,46,5.5,54.5986530097824
1617,3,1,0,0,0,1,0,0,20,46,5.5,53.7496518529869
1618,4,1,0,0,0,1,0,0,20,46,5.5,53.4104609998264
1619,5,1,0,0,0,1,0,0,20,46,5.5,54.0478281995189
1620,6,1,0,0,0,1,0,0,20,46,5.5,51.0466667565315
1621,1,1,0,0,0,1,0,0,20,46,7,82.8304128073142
1622,2,1,0,0,0,1,0,0,20,46,7,86.1816950761646
1623,3,1,0,0,0,1,0,0,20,46,7,84.8608126819553
1624,4,1,0,0,0,1,0,0,20,46,7,81.5499765636261
1625,5,1,0,0,0,1,0,0,20,46,7,85.8362286080847
1626,6,1,0,0,0,1,0,0,20,46,7,83.8940266394827
1627,1,1,0,0,0,1,0,0,20,46,8.5,136.457217700246
1628,2,1,0,0,0,1,0,0,20,46,8.5,135.445245952011
1629,3,1,0,0,0,1,0,0,20,46,8.5,134.502306692938
1630,4,1,0,0,0,1,0,0,20,46,8.5,130.377821168879
1631,5,1,0,0,0,1,0,0,20,46,8.5,134.902492185582
1632,6,1,0,0,0,1,0,0,20,46,8.5,129.43416069209
1633,1,1,0,0,0,1,0,0,20,46,10,209.552152520221
1634,2,1,0,0,0,1,0,0,20,46,10,216.565970218827
1635,3,1,0,0,0,1,0,0,20,46,10,209.736078305414
1636,4,1,0,0,0,1,0,0,20,46,10,204.994386661921
1637,5,1,0,0,0,1,0,0,20,46,10,210.931804683776
1638,6,1,0,0,0,1,0,0,20,46,10,202.777117476774
1639,1,1,0,0,0,1,0,0,20,48,1,22.5694936093878
1640,2,1,0,0,0,1,0,0,20,48,1,19.1358320216271
1641,3,1,0,0,0,1,0,0,20,48,1,4.12803375696548
1642,4,1,0,0,0,1,0,0,20,48,1,19.1076145864
1643,5,1,0,0,0,1,0,0,20,48,1,20.3932847117447
1644,6,1,0,0,0,1,0,0,20,48,1,20.6324669354892
1645,1,1,0,0,0,1,0,0,20,48,2.5,22.9690680628803
1646,2,1,0,0,0,1,0,0,20,48,2.5,24.740786726547
1647,3,1,0,0,0,1,0,0,20,48,2.5,24.1482381406403
1648,4,1,0,0,0,1,0,0,20,48,2.5,4.62355484416875
1649,5,1,0,0,0,1,0,0,20,48,2.5,24.0595338618292
1650,6,1,0,0,0,1,0,0,20,48,2.5,26.3102074898639
1651,1,1,0,0,0,1,0,0,20,48,4,36.1406113107987
1652,2,1,0,0,0,1,0,0,20,48,4,38.4192354396663
1653,3,1,0,0,0,1,0,0,20,48,4,38.5645295030804
1654,4,1,0,0,0,1,0,0,20,48,4,35.8303280505682
1655,5,1,0,0,0,1,0,0,20,48,4,35.5730588424703
1656,6,1,0,0,0,1,0,0,20,48,4,35.4320948715568
1657,1,1,0,0,0,1,0,0,20,48,5.5,56.5129582444664
1658,2,1,0,0,0,1,0,0,20,48,5.5,58.7835227975963
1659,3,1,0,0,0,1,0,0,20,48,5.5,55.0124653104665
1660,4,1,0,0,0,1,0,0,20,48,5.5,59.3245871310829
1661,5,1,0,0,0,1,0,0,20,48,5.5,55.8163125084132
1662,6,1,0,0,0,1,0,0,20,48,5.5,55.8517575679275
1663,1,1,0,0,0,1,0,0,20,48,7,91.2506318177137
1664,2,1,0,0,0,1,0,0,20,48,7,88.9237670424353
1665,3,1,0,0,0,1,0,0,20,48,7,89.5678787351588
1666,4,1,0,0,0,1,0,0,20,48,7,94.483381066679
1667,5,1,0,0,0,1,0,0,20,48,7,89.9689174431057
1668,6,1,0,0,0,1,0,0,20,48,7,89.1353980170725
1669,1,1,0,0,0,1,0,0,20,48,8.5,139.277775167465
1670,2,1,0,0,0,1,0,0,20,48,8.5,148.398946113081
1671,3,1,0,0,0,1,0,0,20,48,8.5,144.114556298497
1672,4,1,0,0,0,1,0,0,20,48,8.5,141.096577624578
1673,5,1,0,0,0,1,0,0,20,48,8.5,142.049957897199
1674,6,1,0,0,0,1,0,0,20,48,8.5,137.903410550577
1675,1,1,0,0,0,1,0,0,20,48,10,231.085577132988
1676,2,1,0,0,0,1,0,0,20,48,10,226.007590819157
1677,3,1,0,0,0,1,0,0,20,48,10,219.201497311151
1678,4,1,0,0,0,1,0,0,20,48,10,1.13301838631742
1679,5,1,0,0,0,1,0,0,20,48,10,219.380110770767
1680,6,1,0,0,0,1,0,0,20,48,10,215.805969475511
1681,1,1,0,0,0,1,0,0,25,34,1,21.6247142983826
1682,2,1,0,0,0,1,0,0,25,34,1,21.1535708500531
1683,3,1,0,0,0,1,0,0,25,34,1,21.2584558188238
1684,4,1,0,0,0,1,0,0,25,34,1,20.8020648198896
1685,5,1,0,0,0,1,0,0,25,34,1,22.1280391470215
1686,6,1,0,0,0,1,0,0,25,34,1,22.6794994907311
1687,1,1,0,0,0,1,0,0,25,34,2.5,24.4761045037368
1688,2,1,0,0,0,1,0,0,25,34,2.5,24.9300939472627
1689,3,1,0,0,0,1,0,0,25,34,2.5,22.3806032586942
1690,4,1,0,0,0,1,0,0,25,34,2.5,26.3688182960036
1691,5,1,0,0,0,1,0,0,25,34,2.5,22.9635879925533
1692,6,1,0,0,0,1,0,0,25,34,2.5,23.4043098111532
1693,1,1,0,0,0,1,0,0,25,34,4,26.7218233547355
1694,2,1,0,0,0,1,0,0,25,34,4,31.2354116939622
1695,3,1,0,0,0,1,0,0,25,34,4,26.6383624428106
1696,4,1,0,0,0,1,0,0,25,34,4,27.3340491132141
1697,5,1,0,0,0,1,0,0,25,34,4,29.0975906118501
1698,6,1,0,0,0,1,0,0,25,34,4,30.4084337652838
1699,1,1,0,0,0,1,0,0,25,34,5.5,39.2284217155195
1700,2,1,0,0,0,1,0,0,25,34,5.5,38.279014054088
1701,3,1,0,0,0,1,0,0,25,34,5.5,39.7779975763666
1702,4,1,0,0,0,1,0,0,25,34,5.5,38.540821920268
1703,5,1,0,0,0,1,0,0,25,34,5.5,38.5436565667322
1704,6,1,0,0,0,1,0,0,25,34,5.5,37.9102989390864
1705,1,1,0,0,0,1,0,0,25,34,7,57.8713917102669
1706,2,1,0,0,0,1,0,0,25,34,7,59.0211786707627
1707,3,1,0,0,0,1,0,0,25,34,7,3.32191132823937
1708,4,1,0,0,0,1,0,0,25,34,7,57.6487778862132
1709,5,1,0,0,0,1,0,0,25,34,7,55.3280607391823
1710,6,1,0,0,0,1,0,0,25,34,7,56.5580899346566
1711,1,1,0,0,0,1,0,0,25,34,8.5,87.0735279572662
1712,2,1,0,0,0,1,0,0,25,34,8.5,81.856246670803
1713,3,1,0,0,0,1,0,0,25,34,8.5,80.0591582082268
1714,4,1,0,0,0,1,0,0,25,34,8.5,85.4076569497257
1715,5,1,0,0,0,1,0,0,25,34,8.5,86.6926771020338
1716,6,1,0,0,0,1,0,0,25,34,8.5,19.7943173622972
1717,1,1,0,0,0,1,0,0,25,34,10,11.8950239830732
1718,2,1,0,0,0,1,0,0,25,34,10,135.384149191133
1719,3,1,0,0,0,1,0,0,25,34,10,133.97311462105
1720,4,1,0,0,0,1,0,0,25,34,10,128.614719393659
1721,5,1,0,0,0,1,0,0,25,34,10,129.041478328642
1722,6,1,0,0,0,1,0,0,25,34,10,132.002981580548
1723,1,1,0,0,0,1,0,0,25,36,1,22.9039632428254
1724,2,1,0,0,0,1,0,0,25,36,1,21.5892613910275
1725,3,1,0,0,0,1,0,0,25,36,1,24.6485520886619
1726,4,1,0,0,0,1,0,0,25,36,1,21.1502324063893
1727,5,1,0,0,0,1,0,0,25,36,1,22.2445474256727
1728,6,1,0,0,0,1,0,0,25,36,1,21.3314352420293
1729,1,1,0,0,0,1,0,0,25,36,2.5,22.3713756038749
1730,2,1,0,0,0,1,0,0,25,36,2.5,24.6752512514922
1731,3,1,0,0,0,1,0,0,25,36,2.5,21.2604379692778
1732,4,1,0,0,0,1,0,0,25,36,2.5,25.117728774874
1733,5,1,0,0,0,1,0,0,25,36,2.5,25.2418856911806
1734,6,1,0,0,0,1,0,0,25,36,2.5,24.7054989822064
1735,1,1,0,0,0,1,0,0,25,36,4,29.8694346127744
1736,2,1,0,0,0,1,0,0,25,36,4,8.1504890467997
1737,3,1,0,0,0,1,0,0,25,36,4,29.0480493840929
1738,4,1,0,0,0,1,0,0,25,36,4,29.9730917885415
1739,5,1,0,0,0,1,0,0,25,36,4,31.1096617510082
1740,6,1,0,0,0,1,0,0,25,36,4,31.9166973365549
1741,1,1,0,0,0,1,0,0,25,36,5.5,41.7717916910125
1742,2,1,0,0,0,1,0,0,25,36,5.5,43.7724444839152
1743,3,1,0,0,0,1,0,0,25,36,5.5,44.9158341001301
1744,4,1,0,0,0,1,0,0,25,36,5.5,40.4282404916193
1745,5,1,0,0,0,1,0,0,25,36,5.5,41.0313869035148
1746,6,1,0,0,0,1,0,0,25,36,5.5,40.6338561828527
1747,1,1,0,0,0,1,0,0,25,36,7,62.3035855255167
1748,2,1,0,0,0,1,0,0,25,36,7,64.7729928365636
1749,3,1,0,0,0,1,0,0,25,36,7,60.3210067776105
1750,4,1,0,0,0,1,0,0,25,36,7,63.611622400574
1751,5,1,0,0,0,1,0,0,25,36,7,60.9688893506213
1752,6,1,0,0,0,1,0,0,25,36,7,60.4435469908012
1753,1,1,0,0,0,1,0,0,25,36,8.5,92.4257643958576
1754,2,1,0,0,0,1,0,0,25,36,8.5,91.6140509887899
1755,3,1,0,0,0,1,0,0,25,36,8.5,90.7572811055414
1756,4,1,0,0,0,1,0,0,25,36,8.5,89.272551506797
1757,5,1,0,0,0,1,0,0,25,36,8.5,91.378908150011
1758,6,1,0,0,0,1,0,0,25,36,8.5,96.4852264437931
1759,1,1,0,0,0,1,0,0,25,36,10,144.971342283166
1760,2,1,0,0,0,1,0,0,25,36,10,148.151940886837
1761,3,1,0,0,0,1,0,0,25,36,10,140.530647033671
1762,4,1,0,0,0,1,0,0,25,36,10,146.986342242008
1763,5,1,0,0,0,1,0,0,25,36,10,143.500949371368
1764,6,1,0,0,0,1,0,0,25,36,10,147.936704804733
1765,1,1,0,0,0,1,0,0,25,38,1,24.1207111205102
1766,2,1,0,0,0,1,0,0,25,38,1,21.7505617794228
1767,3,1,0,0,0,1,0,0,25,38,1,23.4945356764392
1768,4,1,0,0,0,1,0,0,25,38,1,21.1216526611075
1769,5,1,0,0,0,1,0,0,25,38,1,20.5620030790682
1770,6,1,0,0,0,1,0,0,25,38,1,22.2735800790842
1771,1,1,0,0,0,1,0,0,25,38,2.5,24.2986286775789
1772,2,1,0,0,0,1,0,0,25,38,2.5,24.6681301501032
1773,3,1,0,0,0,1,0,0,25,38,2.5,24.3728641252081
1774,4,1,0,0,0,1,0,0,25,38,2.5,25.5747638046247
1775,5,1,0,0,0,1,0,0,25,38,2.5,25.3065785668181
1776,6,1,0,0,0,1,0,0,25,38,2.5,24.1946418695095
1777,1,1,0,0,0,1,0,0,25,38,4,33.1157673519244
1778,2,1,0,0,0,1,0,0,25,38,4,32.6728468900899
1779,3,1,0,0,0,1,0,0,25,38,4,30.1978496758128
1780,4,1,0,0,0,1,0,0,25,38,4,31.1609943559863
1781,5,1,0,0,0,1,0,0,25,38,4,33.4387853652448
1782,6,1,0,0,0,1,0,0,25,38,4,30.034748052376
1783,1,1,0,0,0,1,0,0,25,38,5.5,43.350789439852
1784,2,1,0,0,0,1,0,0,25,38,5.5,46.2401711909826
1785,3,1,0,0,0,1,0,0,25,38,5.5,45.7475826406324
1786,4,1,0,0,0,1,0,0,25,38,5.5,43.2718983827352
1787,5,1,0,0,0,1,0,0,25,38,5.5,47.6379141164205
1788,6,1,0,0,0,1,0,0,25,38,5.5,44.0646434036769
1789,1,1,0,0,0,1,0,0,25,38,7,69.6336161810083
1790,2,1,0,0,0,1,0,0,25,38,7,67.7035068755901
1791,3,1,0,0,0,1,0,0,25,38,7,67.4956626847074
1792,4,1,0,0,0,1,0,0,25,38,7,67.1661064821882
1793,5,1,0,0,0,1,0,0,25,38,7,67.6052795143397
1794,6,1,0,0,0,1,0,0,25,38,7,65.0527686606726
1795,1,1,0,0,0,1,0,0,25,38,8.5,104.96298774954
1796,2,1,0,0,0,1,0,0,25,38,8.5,101.484421466554
1797,3,1,0,0,0,1,0,0,25,38,8.5,100.201246204148
1798,4,1,0,0,0,1,0,0,25,38,8.5,108.690079870533
1799,5,1,0,0,0,1,0,0,25,38,8.5,105.157207012356
1800,6,1,0,0,0,1,0,0,25,38,8.5,102.197214003792
1801,1,1,0,0,0,1,0,0,25,38,10,163.139656462454
1802,2,1,0,0,0,1,0,0,25,38,10,159.032694941649
1803,3,1,0,0,0,1,0,0,25,38,10,149.25266481373
1804,4,1,0,0,0,1,0,0,25,38,10,161.09501017201
1805,5,1,0,0,0,1,0,0,25,38,10,22.0136345649249
1806,6,1,0,0,0,1,0,0,25,38,10,156.095321836356
1807,1,1,0,0,0,1,0,0,25,40,1,24.7099154042572
1808,2,1,0,0,0,1,0,0,25,40,1,25.4665645825703
1809,3,1,0,0,0,1,0,0,25,40,1,21.9857536099732
1810,4,1,0,0,0,1,0,0,25,40,1,21.759614995284
1811,5,1,0,0,0,1,0,0,25,40,1,23.8279049258897
1812,6,1,0,0,0,1,0,0,25,40,1,20.5571394085074
1813,1,1,0,0,0,1,0,0,25,40,2.5,26.4163988161096
1814,2,1,0,0,0,1,0,0,25,40,2.5,24.1681872747252
1815,3,1,0,0,0,1,0,0,25,40,2.5,26.6198634198225
1816,4,1,0,0,0,1,0,0,25,40,2.5,24.0925300885986
1817,5,1,0,0,0,1,0,0,25,40,2.5,27.0619623837102
1818,6,1,0,0,0,1,0,0,25,40,2.5,24.7500175159141
1819,1,1,0,0,0,1,0,0,25,40,4,32.352849495942
1820,2,1,0,0,0,1,0,0,25,40,4,33.0042711784314
1821,3,1,0,0,0,1,0,0,25,40,4,33.0674661959122
1822,4,1,0,0,0,1,0,0,25,40,4,32.7061309455996
1823,5,1,0,0,0,1,0,0,25,40,4,36.5681546469406
1824,6,1,0,0,0,1,0,0,25,40,4,33.9780228154062
1825,1,1,0,0,0,1,0,0,25,40,5.5,48.2844929400899
1826,2,1,0,0,0,1,0,0,25,40,5.5,47.414864403446
1827,3,1,0,0,0,1,0,0,25,40,5.5,48.8452441723667
1828,4,1,0,0,0,1,0,0,25,40,5.5,48.4097535555485
1829,5,1,0,0,0,1,0,0,25,40,5.5,52.2534127040507
1830,6,1,0,0,0,1,0,0,25,40,5.5,46.9507277829787
1831,1,1,0,0,0,1,0,0,25,40,7,71.4778529035767
1832,2,1,0,0,0,1,0,0,25,40,7,74.9429987782973
1833,3,1,0,0,0,1,0,0,25,40,7,75.5124520113046
1834,4,1,0,0,0,1,0,0,25,40,7,68.8533463596113
1835,5,1,0,0,0,1,0,0,25,40,7,76.3086538169249
1836,6,1,0,0,0,1,0,0,25,40,7,69.3984776426929
1837,1,1,0,0,0,1,0,0,25,40,8.5,109.423639184777
1838,2,1,0,0,0,1,0,0,25,40,8.5,108.810519621475
1839,3,1,0,0,0,1,0,0,25,40,8.5,107.902926421636
1840,4,1,0,0,0,1,0,0,25,40,8.5,105.386777463893
1841,5,1,0,0,0,1,0,0,25,40,8.5,112.860609921211
1842,6,1,0,0,0,1,0,0,25,40,8.5,107.427330923131
1843,1,1,0,0,0,1,0,0,25,40,10,171.19485518068
1844,2,1,0,0,0,1,0,0,25,40,10,171.926841216339
1845,3,1,0,0,0,1,0,0,25,40,10,175.256114165007
1846,4,1,0,0,0,1,0,0,25,40,10,177.02840295817
1847,5,1,0,0,0,1,0,0,25,40,10,178.213296132049
1848,6,1,0,0,0,1,0,0,25,40,10,169.950436067962
1849,1,1,0,0,0,1,0,0,25,42,1,25.0564429315771
1850,2,1,0,0,0,1,0,0,25,42,1,25.9512394259207
1851,3,1,0,0,0,1,0,0,25,42,1,22.6041396077511
1852,4,1,0,0,0,1,0,0,25,42,1,26.2535862057678
1853,5,1,0,0,0,1,0,0,25,42,1,23.5319613620822
1854,6,1,0,0,0,1,0,0,25,42,1,22.0124203513865
1855,1,1,0,0,0,1,0,0,25,42,2.5,25.8065445808916
1856,2,1,0,0,0,1,0,0,25,42,2.5,26.891409192305
1857,3,1,0,0,0,1,0,0,25,42,2.5,26.4440763960468
1858,4,1,0,0,0,1,0,0,25,42,2.5,28.8201307774679
1859,5,1,0,0,0,1,0,0,25,42,2.5,27.0095527529949
1860,6,1,0,0,0,1,0,0,25,42,2.5,24.7376478972397
1861,1,1,0,0,0,1,0,0,25,42,4,37.3068277449982
1862,2,1,0,0,0,1,0,0,25,42,4,34.6010702014768
1863,3,1,0,0,0,1,0,0,25,42,4,35.0461509292729
1864,4,1,0,0,0,1,0,0,25,42,4,35.5055384552911
1865,5,1,0,0,0,1,0,0,25,42,4,35.4365705229164
1866,6,1,0,0,0,1,0,0,25,42,4,33.1196830077485
1867,1,1,0,0,0,1,0,0,25,42,5.5,50.8538856818126
1868,2,1,0,0,0,1,0,0,25,42,5.5,47.5546610274657
1869,3,1,0,0,0,1,0,0,25,42,5.5,52.949225644487
1870,4,1,0,0,0,1,0,0,25,42,5.5,51.4394362311004
1871,5,1,0,0,0,1,0,0,25,42,5.5,54.9524136062416
1872,6,1,0,0,0,1,0,0,25,42,5.5,51.2434221313088
1873,1,1,0,0,0,1,0,0,25,42,7,77.9124372730701
1874,2,1,0,0,0,1,0,0,25,42,7,24.7786484420683
1875,3,1,0,0,0,1,0,0,25,42,7,74.8298350641841
1876,4,1,0,0,0,1,0,0,25,42,7,77.397480582575
1877,5,1,0,0,0,1,0,0,25,42,7,80.9531001177817
1878,6,1,0,0,0,1,0,0,25,42,7,77.5442686892207
1879,1,1,0,0,0,1,0,0,25,42,8.5,127.566637851972
1880,2,1,0,0,0,1,0,0,25,42,8.5,120.921643801074
1881,3,1,0,0,0,1,0,0,25,42,8.5,115.410061810614
1882,4,1,0,0,0,1,0,0,25,42,8.5,125.98475114422
1883,5,1,0,0,0,1,0,0,25,42,8.5,119.958594088153
1884,6,1,0,0,0,1,0,0,25,42,8.5,120.615638123117
1885,1,1,0,0,0,1,0,0,25,42,10,191.725034629627
1886,2,1,0,0,0,1,0,0,25,42,10,185.052275735773
1887,3,1,0,0,0,1,0,0,25,42,10,191.923066854578
1888,4,1,0,0,0,1,0,0,25,42,10,193.670942281807
1889,5,1,0,0,0,1,0,0,25,42,10,185.32553427573
1890,6,1,0,0,0,1,0,0,25,42,10,189.668374281497
1891,1,1,0,0,0,1,0,0,25,44,1,23.4055868277666
1892,2,1,0,0,0,1,0,0,25,44,1,22.6027418930859
1893,3,1,0,0,0,1,0,0,25,44,1,24.2263697149843
1894,4,1,0,0,0,1,0,0,25,44,1,25.8442618946922
1895,5,1,0,0,0,1,0,0,25,44,1,26.9340297031331
1896,6,1,0,0,0,1,0,0,25,44,1,21.8237713372316
1897,1,1,0,0,0,1,0,0,25,44,2.5,26.7746446256026
1898,2,1,0,0,0,1,0,0,25,44,2.5,28.3659451313223
1899,3,1,0,0,0,1,0,0,25,44,2.5,28.0162692922572
1900,4,1,0,0,0,1,0,0,25,44,2.5,30.3587602078108
1901,5,1,0,0,0,1,0,0,25,44,2.5,26.5491516807206
1902,6,1,0,0,0,1,0,0,25,44,2.5,27.4212127875535
1903,1,1,0,0,0,1,0,0,25,44,4,36.7090392157055
1904,2,1,0,0,0,1,0,0,25,44,4,37.8847654354291
1905,3,1,0,0,0,1,0,0,25,44,4,38.3426338799157
1906,4,1,0,0,0,1,0,0,25,44,4,36.6243595049633
